Hourly measurement data supplied by UK-air on 27/01/2021,,,
All Data GMT hour ending,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,
,,Bristol St Paul's,
24/01/2016,02:00:00,15.86865,V ugm-3
24/01/2016,03:00:00,19.47929,V ugm-3
24/01/2016,04:00:00,24.87158,V ugm-3
24/01/2016,05:00:00,12.82475,V ugm-3
24/01/2016,06:00:00,13.21298,V ugm-3
24/01/2016,07:00:00,12.53357,V ugm-3
24/01/2016,08:00:00,14.81614,V ugm-3
24/01/2016,09:00:00,30.65212,V ugm-3
24/01/2016,10:00:00,23.75421,V ugm-3
24/01/2016,11:00:00,30.895,V ugm-3
24/01/2016,12:00:00,25.30859,V ugm-3
24/01/2016,13:00:00,27.73794,V ugm-3
24/01/2016,14:00:00,30.55553,V ugm-3
24/01/2016,15:00:00,37.45344,V ugm-3
24/01/2016,16:00:00,51.54092,V ugm-3
24/01/2016,17:00:00,39.88232,V ugm-3
24/01/2016,18:00:00,51.58873,V ugm-3
24/01/2016,19:00:00,32.44987,V ugm-3
24/01/2016,20:00:00,25.55243,V ugm-3
24/01/2016,21:00:00,22.63683,V ugm-3
24/01/2016,22:00:00,22.15153,V ugm-3
24/01/2016,23:00:00,13.60218,V ugm-3
24/01/2016,24:00:00,14.96197,V ugm-3
25/01/2016,01:00:00,12.93998,V ugm-3
25/01/2016,02:00:00,11.57445,V ugm-3
25/01/2016,03:00:00,32.18738,V ugm-3
25/01/2016,04:00:00,11.94834,V ugm-3
25/01/2016,05:00:00,10.29021,V ugm-3
25/01/2016,06:00:00,12.97249,V ugm-3
25/01/2016,07:00:00,16.92276,V ugm-3
25/01/2016,08:00:00,38.33224,V ugm-3
25/01/2016,09:00:00,73.78712,V ugm-3
25/01/2016,10:00:00,59.44911,V ugm-3
25/01/2016,11:00:00,54.37716,V ugm-3
25/01/2016,12:00:00,55.35253,V ugm-3
25/01/2016,13:00:00,56.86436,V ugm-3
25/01/2016,14:00:00,34.3332,V ugm-3
25/01/2016,15:00:00,31.01693,V ugm-3
25/01/2016,16:00:00,24.43314,V ugm-3
25/01/2016,17:00:00,24.14053,V ugm-3
25/01/2016,18:00:00,43.45296,V ugm-3
25/01/2016,19:00:00,48.86629,V ugm-3
25/01/2016,20:00:00,28.52972,V ugm-3
25/01/2016,21:00:00,29.79771,V ugm-3
25/01/2016,22:00:00,36.13764,V ugm-3
25/01/2016,23:00:00,27.50558,V ugm-3
25/01/2016,24:00:00,19.80011,V ugm-3
26/01/2016,01:00:00,14.81869,V ugm-3
26/01/2016,02:00:00,46.47949,V ugm-3
26/01/2016,03:00:00,26.24285,V ugm-3
26/01/2016,04:00:00,7.344,V ugm-3
26/01/2016,05:00:00,4.45565,V ugm-3
26/01/2016,06:00:00,5.92397,V ugm-3
26/01/2016,07:00:00,33.09629,V ugm-3
26/01/2016,08:00:00,25.06762,V ugm-3
26/01/2016,09:00:00,27.36835,V ugm-3
26/01/2016,10:00:00,33.97795,V ugm-3
26/01/2016,11:00:00,29.62128,V ugm-3
26/01/2016,12:00:00,21.19958,V ugm-3
26/01/2016,13:00:00,24.13766,V ugm-3
26/01/2016,14:00:00,25.94928,V ugm-3
26/01/2016,15:00:00,25.80202,V ugm-3
26/01/2016,16:00:00,25.99757,V ugm-3
26/01/2016,17:00:00,33.09677,V ugm-3
26/01/2016,18:00:00,36.13286,V ugm-3
26/01/2016,19:00:00,29.52278,V ugm-3
26/01/2016,20:00:00,23.54957,V ugm-3
26/01/2016,21:00:00,14.9328,V ugm-3
26/01/2016,22:00:00,10.23283,V ugm-3
26/01/2016,23:00:00,9.69446,V ugm-3
26/01/2016,24:00:00,5.92397,V ugm-3
27/01/2016,01:00:00,3.67328,V ugm-3
27/01/2016,02:00:00,3.28058,V ugm-3
27/01/2016,03:00:00,3.8046,V ugm-3
27/01/2016,04:00:00,3.54243,V ugm-3
27/01/2016,05:00:00,3.59168,V ugm-3
27/01/2016,06:00:00,5.60793,V ugm-3
27/01/2016,07:00:00,12.841,V ugm-3
27/01/2016,08:00:00,18.79366,V ugm-3
27/01/2016,09:00:00,22.28684,V ugm-3
27/01/2016,10:00:00,28.04299,V ugm-3
27/01/2016,11:00:00,24.00953,V ugm-3
27/01/2016,12:00:00,33.40612,V ugm-3
27/01/2016,13:00:00,42.40969,V ugm-3
27/01/2016,14:00:00,25.87899,V ugm-3
27/01/2016,15:00:00,46.54212,V ugm-3
27/01/2016,16:00:00,28.48621,V ugm-3
27/01/2016,17:00:00,30.06068,V ugm-3
27/01/2016,18:00:00,45.65663,V ugm-3
27/01/2016,19:00:00,30.60191,V ugm-3
27/01/2016,20:00:00,28.58423,V ugm-3
27/01/2016,21:00:00,24.40254,V ugm-3
27/01/2016,22:00:00,25.7805,V ugm-3
27/01/2016,23:00:00,21.69683,V ugm-3
27/01/2016,24:00:00,15.84172,V ugm-3
28/01/2016,01:00:00,18.76864,V ugm-3
28/01/2016,02:00:00,21.20516,V ugm-3
28/01/2016,03:00:00,32.7463,V ugm-3
28/01/2016,04:00:00,32.59761,V ugm-3
28/01/2016,05:00:00,37.53664,V ugm-3
28/01/2016,06:00:00,39.70972,V ugm-3
28/01/2016,07:00:00,69.73931,V ugm-3
28/01/2016,08:00:00,113.69621,V ugm-3
28/01/2016,09:00:00,118.28908,V ugm-3
28/01/2016,10:00:00,101.00295,V ugm-3
28/01/2016,11:00:00,52.45223,V ugm-3
28/01/2016,12:00:00,44.25382,V ugm-3
28/01/2016,13:00:00,35.85698,V ugm-3
28/01/2016,14:00:00,40.15389,V ugm-3
28/01/2016,15:00:00,43.80964,V ugm-3
28/01/2016,16:00:00,34.17781,V ugm-3
28/01/2016,17:00:00,39.61122,V ugm-3
28/01/2016,18:00:00,37.63513,V ugm-3
28/01/2016,19:00:00,34.57274,V ugm-3
28/01/2016,20:00:00,32.49911,V ugm-3
28/01/2016,21:00:00,21.73222,V ugm-3
28/01/2016,22:00:00,14.12573,V ugm-3
28/01/2016,23:00:00,13.73032,V ugm-3
28/01/2016,24:00:00,9.97656,V ugm-3
29/01/2016,01:00:00,6.67718,V ugm-3
29/01/2016,02:00:00,9.58545,V ugm-3
29/01/2016,03:00:00,6.59478,V ugm-3
29/01/2016,04:00:00,5.5037,V ugm-3
29/01/2016,05:00:00,4.90891,V ugm-3
29/01/2016,06:00:00,6.743,V ugm-3
29/01/2016,07:00:00,11.80013,V ugm-3
29/01/2016,08:00:00,28.55888,V ugm-3
29/01/2016,09:00:00,34.95476,V ugm-3
29/01/2016,10:00:00,29.35257,V ugm-3
29/01/2016,11:00:00,29.00593,V ugm-3
29/01/2016,12:00:00,28.36046,V ugm-3
29/01/2016,13:00:00,24.44318,V ugm-3
29/01/2016,14:00:00,19.13839,V ugm-3
29/01/2016,15:00:00,24.24524,V ugm-3
29/01/2016,16:00:00,29.15367,V ugm-3
29/01/2016,17:00:00,35.05421,V ugm-3
29/01/2016,18:00:00,36.39296,V ugm-3
29/01/2016,19:00:00,31.58398,V ugm-3
29/01/2016,20:00:00,29.30285,V ugm-3
29/01/2016,21:00:00,21.07193,V ugm-3
29/01/2016,22:00:00,18.44463,V ugm-3
29/01/2016,23:00:00,17.00643,V ugm-3
29/01/2016,24:00:00,12.04827,V ugm-3
30/01/2016,01:00:00,18.05081,V ugm-3
30/01/2016,02:00:00,29.06809,V ugm-3
30/01/2016,03:00:00,16.92276,V ugm-3
30/01/2016,04:00:00,16.27585,V ugm-3
30/01/2016,05:00:00,20.35761,V ugm-3
30/01/2016,06:00:00,20.85438,V ugm-3
30/01/2016,07:00:00,20.25768,V ugm-3
30/01/2016,08:00:00,27.9225,V ugm-3
30/01/2016,09:00:00,23.24405,V ugm-3
30/01/2016,10:00:00,20.75541,V ugm-3
30/01/2016,11:00:00,21.55196,V ugm-3
30/01/2016,12:00:00,18.56512,V ugm-3
30/01/2016,13:00:00,18.91367,V ugm-3
30/01/2016,14:00:00,18.46614,V ugm-3
30/01/2016,15:00:00,19.26222,V ugm-3
30/01/2016,16:00:00,25.18523,V ugm-3
30/01/2016,17:00:00,39.02122,V ugm-3
30/01/2016,18:00:00,47.583,V ugm-3
30/01/2016,19:00:00,46.18927,V ugm-3
30/01/2016,20:00:00,53.75416,V ugm-3
30/01/2016,21:00:00,48.87681,V ugm-3
30/01/2016,22:00:00,40.61481,V ugm-3
30/01/2016,23:00:00,54.15292,V ugm-3
30/01/2016,24:00:00,32.1037,V ugm-3
31/01/2016,01:00:00,26.53913,V ugm-3
31/01/2016,02:00:00,22.93853,V ugm-3
31/01/2016,03:00:00,24.75588,V ugm-3
31/01/2016,04:00:00,20.90554,V ugm-3
31/01/2016,05:00:00,19.20437,V ugm-3
31/01/2016,06:00:00,17.00404,V ugm-3
31/01/2016,07:00:00,22.60527,V ugm-3
31/01/2016,08:00:00,28.55649,V ugm-3
31/01/2016,09:00:00,26.65643,V ugm-3
31/01/2016,10:00:00,16.50392,V ugm-3
31/01/2016,11:00:00,23.10539,V ugm-3
31/01/2016,12:00:00,23.30525,V ugm-3
31/01/2016,13:00:00,14.7535,V ugm-3
31/01/2016,14:00:00,20.00475,V ugm-3
31/01/2016,15:00:00,26.90601,V ugm-3
31/01/2016,16:00:00,24.45562,V ugm-3
31/01/2016,17:00:00,26.5565,V ugm-3
31/01/2016,18:00:00,33.85794,V ugm-3
31/01/2016,19:00:00,20.90506,V ugm-3
31/01/2016,20:00:00,21.90578,V ugm-3
31/01/2016,21:00:00,29.30715,V ugm-3
31/01/2016,22:00:00,27.50701,V ugm-3
31/01/2016,23:00:00,23.80584,V ugm-3
31/01/2016,24:00:00,26.20603,V ugm-3
01/02/2016,01:00:00,15.99806,V ugm-3
01/02/2016,02:00:00,9.70594,V ugm-3
01/02/2016,03:00:00,14.15728,V ugm-3
01/02/2016,04:00:00,11.2957,V ugm-3
01/02/2016,05:00:00,10.14103,V ugm-3
01/02/2016,06:00:00,10.64306,V ugm-3
01/02/2016,07:00:00,23.39466,V ugm-3
01/02/2016,08:00:00,22.99303,V ugm-3
01/02/2016,09:00:00,38.75681,V ugm-3
01/02/2016,10:00:00,63.10533,V ugm-3
01/02/2016,11:00:00,23.94689,V ugm-3
01/02/2016,12:00:00,22.74202,V ugm-3
01/02/2016,13:00:00,25.7542,V ugm-3
01/02/2016,14:00:00,21.38653,V ugm-3
01/02/2016,15:00:00,19.52902,V ugm-3
01/02/2016,16:00:00,31.32675,V ugm-3
01/02/2016,17:00:00,23.64567,V ugm-3
01/02/2016,18:00:00,23.79628,V ugm-3
01/02/2016,19:00:00,22.39059,V ugm-3
01/02/2016,20:00:00,16.31602,V ugm-3
01/02/2016,21:00:00,13.75566,V ugm-3
01/02/2016,22:00:00,10.24144,V ugm-3
01/02/2016,23:00:00,8.0827,V ugm-3
01/02/2016,24:00:00,12.55078,V ugm-3
02/02/2016,01:00:00,27.6165,V ugm-3
02/02/2016,02:00:00,19.68728,V ugm-3
02/02/2016,03:00:00,12.44751,V ugm-3
02/02/2016,04:00:00,14.51348,V ugm-3
02/02/2016,05:00:00,17.0332,V ugm-3
02/02/2016,06:00:00,26.86011,V ugm-3
02/02/2016,07:00:00,23.2823,V ugm-3
02/02/2016,08:00:00,36.83858,V ugm-3
02/02/2016,09:00:00,44.49814,V ugm-3
02/02/2016,10:00:00,57.44959,V ugm-3
02/02/2016,11:00:00,52.00661,V ugm-3
02/02/2016,12:00:00,28.57371,V ugm-3
02/02/2016,13:00:00,27.61602,V ugm-3
02/02/2016,14:00:00,37.74558,V ugm-3
02/02/2016,15:00:00,21.87135,V ugm-3
02/02/2016,16:00:00,24.33991,V ugm-3
02/02/2016,17:00:00,52.56172,V ugm-3
02/02/2016,18:00:00,53.61933,V ugm-3
02/02/2016,19:00:00,42.43216,V ugm-3
02/02/2016,20:00:00,36.78789,V ugm-3
02/02/2016,21:00:00,37.03987,V ugm-3
02/02/2016,22:00:00,31.59737,V ugm-3
02/02/2016,23:00:00,30.18594,V ugm-3
02/02/2016,24:00:00,13.90866,V ugm-3
03/02/2016,01:00:00,24.84401,V ugm-3
03/02/2016,02:00:00,32.4054,V ugm-3
03/02/2016,03:00:00,16.40543,V ugm-3
03/02/2016,04:00:00,15.24071,V ugm-3
03/02/2016,05:00:00,7.038,V ugm-3
03/02/2016,06:00:00,11.54433,V ugm-3
03/02/2016,07:00:00,21.82258,V ugm-3
03/02/2016,08:00:00,25.01263,V ugm-3
03/02/2016,09:00:00,35.99994,V ugm-3
03/02/2016,10:00:00,27.19049,V ugm-3
03/02/2016,11:00:00,23.08913,V ugm-3
03/02/2016,12:00:00,26.73436,V ugm-3
03/02/2016,13:00:00,24.00044,V ugm-3
03/02/2016,14:00:00,22.98729,V ugm-3
03/02/2016,15:00:00,32.10179,V ugm-3
03/02/2016,16:00:00,32.20268,V ugm-3
03/02/2016,17:00:00,39.49408,V ugm-3
03/02/2016,18:00:00,83.54517,V ugm-3
03/02/2016,19:00:00,90.98814,V ugm-3
03/02/2016,20:00:00,53.57056,V ugm-3
03/02/2016,21:00:00,68.55739,V ugm-3
03/02/2016,22:00:00,53.67144,V ugm-3
03/02/2016,23:00:00,48.0004,V ugm-3
03/02/2016,24:00:00,42.63345,V ugm-3
04/02/2016,01:00:00,17.14429,V ugm-3
04/02/2016,02:00:00,15.04373,V ugm-3
04/02/2016,03:00:00,8.99592,V ugm-3
04/02/2016,04:00:00,8.03059,V ugm-3
04/02/2016,05:00:00,10.36766,V ugm-3
04/02/2016,06:00:00,23.17615,V ugm-3
04/02/2016,07:00:00,32.1716,V ugm-3
04/02/2016,08:00:00,39.18617,V ugm-3
04/02/2016,09:00:00,38.47376,V ugm-3
04/02/2016,10:00:00,73.28891,V ugm-3
04/02/2016,11:00:00,58.14335,V ugm-3
04/02/2016,12:00:00,49.85935,V ugm-3
04/02/2016,13:00:00,48.07977,V ugm-3
04/02/2016,14:00:00,46.19978,V ugm-3
04/02/2016,15:00:00,43.55671,V ugm-3
04/02/2016,16:00:00,46.50483,V ugm-3
04/02/2016,17:00:00,46.70803,V ugm-3
04/02/2016,18:00:00,53.72117,V ugm-3
04/02/2016,19:00:00,68.81653,V ugm-3
04/02/2016,20:00:00,48.48618,V ugm-3
04/02/2016,21:00:00,40.86295,V ugm-3
04/02/2016,22:00:00,31.30763,V ugm-3
04/02/2016,23:00:00,24.95478,V ugm-3
04/02/2016,24:00:00,13.51946,V ugm-3
05/02/2016,01:00:00,10.2714,V ugm-3
05/02/2016,02:00:00,9.52298,V ugm-3
05/02/2016,03:00:00,11.98898,V ugm-3
05/02/2016,04:00:00,9.13171,V ugm-3
05/02/2016,05:00:00,11.52951,V ugm-3
05/02/2016,06:00:00,15.35546,V ugm-3
05/02/2016,07:00:00,33.31336,V ugm-3
05/02/2016,08:00:00,61.88228,V ugm-3
05/02/2016,09:00:00,62.7496,V ugm-3
05/02/2016,10:00:00,45.9655,V ugm-3
05/02/2016,11:00:00,37.90479,V ugm-3
05/02/2016,12:00:00,41.98607,V ugm-3
05/02/2016,13:00:00,54.84237,V ugm-3
05/02/2016,14:00:00,38.31311,V ugm-3
05/02/2016,15:00:00,32.90504,V ugm-3
05/02/2016,16:00:00,36.16968,V ugm-3
05/02/2016,17:00:00,32.0382,V ugm-3
05/02/2016,18:00:00,32.90504,V ugm-3
05/02/2016,19:00:00,21.73269,V ugm-3
05/02/2016,20:00:00,21.52853,V ugm-3
05/02/2016,21:00:00,12.80467,V ugm-3
05/02/2016,22:00:00,21.06953,V ugm-3
05/02/2016,23:00:00,15.2541,V ugm-3
05/02/2016,24:00:00,10.50919,V ugm-3
06/02/2016,01:00:00,26.42246,V ugm-3
06/02/2016,02:00:00,33.18251,V ugm-3
06/02/2016,03:00:00,32.05541,V ugm-3
06/02/2016,04:00:00,30.98011,V ugm-3
06/02/2016,05:00:00,22.53116,V ugm-3
06/02/2016,06:00:00,6.14486,V ugm-3
06/02/2016,07:00:00,18.33227,V ugm-3
06/02/2016,08:00:00,24.78409,V ugm-3
06/02/2016,09:00:00,27.24261,V ugm-3
06/02/2016,10:00:00,23.24787,V ugm-3
06/02/2016,11:00:00,20.73915,V ugm-3
06/02/2016,12:00:00,19.04946,V ugm-3
06/02/2016,13:00:00,19.71501,V ugm-3
06/02/2016,14:00:00,21.09727,V ugm-3
06/02/2016,15:00:00,18.43507,V ugm-3
06/02/2016,16:00:00,15.15704,V ugm-3
06/02/2016,17:00:00,17.20533,V ugm-3
06/02/2016,18:00:00,17.4616,V ugm-3
06/02/2016,19:00:00,19.61221,V ugm-3
06/02/2016,20:00:00,28.16395,V ugm-3
06/02/2016,21:00:00,32.82376,V ugm-3
06/02/2016,22:00:00,31.08291,V ugm-3
06/02/2016,23:00:00,24.73293,V ugm-3
06/02/2016,24:00:00,26.37194,V ugm-3
07/02/2016,01:00:00,28.32986,V ugm-3
07/02/2016,02:00:00,27.98689,V ugm-3
07/02/2016,03:00:00,17.08054,V ugm-3
07/02/2016,04:00:00,12.19219,V ugm-3
07/02/2016,05:00:00,12.91272,V ugm-3
07/02/2016,06:00:00,8.74586,V ugm-3
07/02/2016,07:00:00,11.781,V ugm-3
07/02/2016,08:00:00,15.17664,V ugm-3
07/02/2016,09:00:00,22.58519,V ugm-3
07/02/2016,10:00:00,24.89979,V ugm-3
07/02/2016,11:00:00,31.53617,V ugm-3
07/02/2016,12:00:00,26.03199,V ugm-3
07/02/2016,13:00:00,23.76855,V ugm-3
07/02/2016,14:00:00,22.58471,V ugm-3
07/02/2016,15:00:00,22.07073,V ugm-3
07/02/2016,16:00:00,18.41738,V ugm-3
07/02/2016,17:00:00,17.33729,V ugm-3
07/02/2016,18:00:00,21.40183,V ugm-3
07/02/2016,19:00:00,8.43699,V ugm-3
07/02/2016,20:00:00,9.98038,V ugm-3
07/02/2016,21:00:00,11.52425,V ugm-3
07/02/2016,22:00:00,10.23809,V ugm-3
07/02/2016,23:00:00,7.25411,V ugm-3
07/02/2016,24:00:00,7.20248,V ugm-3
08/02/2016,01:00:00,8.1243,V ugm-3
08/02/2016,02:00:00,7.4358,V ugm-3
08/02/2016,03:00:00,7.17761,V ugm-3
08/02/2016,04:00:00,6.40305,V ugm-3
08/02/2016,05:00:00,3.9933,V ugm-3
08/02/2016,06:00:00,8.21036,V ugm-3
08/02/2016,07:00:00,14.92324,V ugm-3
08/02/2016,08:00:00,16.05926,V ugm-3
08/02/2016,09:00:00,22.46231,V ugm-3
08/02/2016,10:00:00,23.59834,V ugm-3
08/02/2016,11:00:00,14.25195,V ugm-3
08/02/2016,12:00:00,16.9371,V ugm-3
08/02/2016,13:00:00,18.74441,V ugm-3
08/02/2016,14:00:00,17.14365,V ugm-3
08/02/2016,15:00:00,25.76711,V ugm-3
08/02/2016,16:00:00,29.27846,V ugm-3
08/02/2016,17:00:00,28.60718,V ugm-3
08/02/2016,18:00:00,No data,V ugm-3
08/02/2016,19:00:00,32.11853,V ugm-3
08/02/2016,20:00:00,39.29614,V ugm-3
08/02/2016,21:00:00,26.18021,V ugm-3
08/02/2016,22:00:00,18.02149,V ugm-3
08/02/2016,23:00:00,10.94715,V ugm-3
08/02/2016,24:00:00,9.96604,V ugm-3
09/02/2016,01:00:00,8.63048,V ugm-3
09/02/2016,02:00:00,12.49691,V ugm-3
09/02/2016,03:00:00,9.42384,V ugm-3
09/02/2016,04:00:00,8.80276,V ugm-3
09/02/2016,05:00:00,8.49198,V ugm-3
09/02/2016,06:00:00,31.43098,V ugm-3
09/02/2016,07:00:00,105.16742,V ugm-3
09/02/2016,08:00:00,111.79519,V ugm-3
09/02/2016,09:00:00,63.484,V ugm-3
09/02/2016,10:00:00,52.91983,V ugm-3
09/02/2016,11:00:00,48.20839,V ugm-3
09/02/2016,12:00:00,22.42119,V ugm-3
09/02/2016,13:00:00,24.69946,V ugm-3
09/02/2016,14:00:00,41.94256,V ugm-3
09/02/2016,15:00:00,45.98176,V ugm-3
09/02/2016,16:00:00,30.24045,V ugm-3
09/02/2016,17:00:00,28.01382,V ugm-3
09/02/2016,18:00:00,32.67363,V ugm-3
09/02/2016,19:00:00,33.91675,V ugm-3
09/02/2016,20:00:00,20.40207,V ugm-3
09/02/2016,21:00:00,19.83167,V ugm-3
09/02/2016,22:00:00,21.85223,V ugm-3
09/02/2016,23:00:00,11.80586,V ugm-3
09/02/2016,24:00:00,6.26583,V ugm-3
10/02/2016,01:00:00,4.70284,V ugm-3
10/02/2016,02:00:00,7.81639,V ugm-3
10/02/2016,03:00:00,7.31388,V ugm-3
10/02/2016,04:00:00,8.81902,V ugm-3
10/02/2016,05:00:00,27.13168,V ugm-3
10/02/2016,06:00:00,38.2849,V ugm-3
10/02/2016,07:00:00,29.3105,V ugm-3
10/02/2016,08:00:00,34.03103,V ugm-3
10/02/2016,09:00:00,48.81608,V ugm-3
10/02/2016,10:00:00,48.76397,V ugm-3
10/02/2016,11:00:00,39.73745,V ugm-3
10/02/2016,12:00:00,31.6447,V ugm-3
10/02/2016,13:00:00,29.77715,V ugm-3
10/02/2016,14:00:00,33.82304,V ugm-3
10/02/2016,15:00:00,26.97581,V ugm-3
10/02/2016,16:00:00,29.72503,V ugm-3
10/02/2016,17:00:00,67.07663,V ugm-3
10/02/2016,18:00:00,88.81172,V ugm-3
10/02/2016,19:00:00,87.04839,V ugm-3
10/02/2016,20:00:00,89.33144,V ugm-3
10/02/2016,21:00:00,73.87223,V ugm-3
10/02/2016,22:00:00,144.89148,V ugm-3
10/02/2016,23:00:00,261.19825,V ugm-3
10/02/2016,24:00:00,381.13734,V ugm-3
11/02/2016,01:00:00,423.02715,V ugm-3
11/02/2016,02:00:00,307.05634,V ugm-3
11/02/2016,03:00:00,302.65217,V ugm-3
11/02/2016,04:00:00,224.25832,V ugm-3
11/02/2016,05:00:00,199.70468,V ugm-3
11/02/2016,06:00:00,255.9384,V ugm-3
11/02/2016,07:00:00,363.09912,V ugm-3
11/02/2016,08:00:00,398.94176,V ugm-3
11/02/2016,09:00:00,385.93676,V ugm-3
11/02/2016,10:00:00,422.6625,V ugm-3
11/02/2016,11:00:00,245.37853,V ugm-3
11/02/2016,12:00:00,135.72008,V ugm-3
11/02/2016,13:00:00,26.73866,V ugm-3
11/02/2016,14:00:00,22.57658,V ugm-3
11/02/2016,15:00:00,27.93493,V ugm-3
11/02/2016,16:00:00,36.82997,V ugm-3
11/02/2016,17:00:00,55.29755,V ugm-3
11/02/2016,18:00:00,66.79406,V ugm-3
11/02/2016,19:00:00,91.71107,V ugm-3
11/02/2016,20:00:00,89.42228,V ugm-3
11/02/2016,21:00:00,75.68862,V ugm-3
11/02/2016,22:00:00,80.42254,V ugm-3
11/02/2016,23:00:00,86.56118,V ugm-3
11/02/2016,24:00:00,75.01303,V ugm-3
12/02/2016,01:00:00,66.56074,V ugm-3
12/02/2016,02:00:00,40.20075,V ugm-3
12/02/2016,03:00:00,43.452,V ugm-3
12/02/2016,04:00:00,26.18547,V ugm-3
12/02/2016,05:00:00,30.98489,V ugm-3
12/02/2016,06:00:00,40.84383,V ugm-3
12/02/2016,07:00:00,51.12017,V ugm-3
12/02/2016,08:00:00,74.69795,V ugm-3
12/02/2016,09:00:00,118.20254,V ugm-3
12/02/2016,10:00:00,74.1242,V ugm-3
12/02/2016,11:00:00,59.98748,V ugm-3
12/02/2016,12:00:00,37.81825,V ugm-3
12/02/2016,13:00:00,29.31576,V ugm-3
12/02/2016,14:00:00,41.00065,V ugm-3
12/02/2016,15:00:00,34.11518,V ugm-3
12/02/2016,16:00:00,31.24643,V ugm-3
12/02/2016,17:00:00,42.61767,V ugm-3
12/02/2016,18:00:00,47.05133,V ugm-3
12/02/2016,19:00:00,66.14333,V ugm-3
12/02/2016,20:00:00,68.95997,V ugm-3
12/02/2016,21:00:00,64.42161,V ugm-3
12/02/2016,22:00:00,53.10248,V ugm-3
12/02/2016,23:00:00,56.7018,V ugm-3
12/02/2016,24:00:00,41.73075,V ugm-3
13/02/2016,01:00:00,32.74901,V ugm-3
13/02/2016,02:00:00,32.67953,V ugm-3
13/02/2016,03:00:00,24.87493,V ugm-3
13/02/2016,04:00:00,18.49913,V ugm-3
13/02/2016,05:00:00,14.99783,V ugm-3
13/02/2016,06:00:00,11.70546,V ugm-3
13/02/2016,07:00:00,15.05042,V ugm-3
13/02/2016,08:00:00,21.8441,V ugm-3
13/02/2016,09:00:00,38.93276,V ugm-3
13/02/2016,10:00:00,36.94759,V ugm-3
13/02/2016,11:00:00,34.69992,V ugm-3
13/02/2016,12:00:00,33.96839,V ugm-3
13/02/2016,13:00:00,32.97533,V ugm-3
13/02/2016,14:00:00,29.36978,V ugm-3
13/02/2016,15:00:00,36.21606,V ugm-3
13/02/2016,16:00:00,35.95404,V ugm-3
13/02/2016,17:00:00,35.84981,V ugm-3
13/02/2016,18:00:00,41.54572,V ugm-3
13/02/2016,19:00:00,44.15867,V ugm-3
13/02/2016,20:00:00,49.48928,V ugm-3
13/02/2016,21:00:00,45.83163,V ugm-3
13/02/2016,22:00:00,49.6987,V ugm-3
13/02/2016,23:00:00,49.43717,V ugm-3
13/02/2016,24:00:00,43.27079,V ugm-3
14/02/2016,01:00:00,39.05707,V ugm-3
14/02/2016,02:00:00,44.29733,V ugm-3
14/02/2016,03:00:00,31.4415,V ugm-3
14/02/2016,04:00:00,26.41115,V ugm-3
14/02/2016,05:00:00,21.43243,V ugm-3
14/02/2016,06:00:00,26.62009,V ugm-3
14/02/2016,07:00:00,27.66862,V ugm-3
14/02/2016,08:00:00,25.10108,V ugm-3
14/02/2016,09:00:00,25.15368,V ugm-3
14/02/2016,10:00:00,26.20077,V ugm-3
14/02/2016,11:00:00,23.84314,V ugm-3
14/02/2016,12:00:00,21.85175,V ugm-3
14/02/2016,13:00:00,20.48957,V ugm-3
14/02/2016,14:00:00,16.71621,V ugm-3
14/02/2016,15:00:00,18.44558,V ugm-3
14/02/2016,16:00:00,16.92563,V ugm-3
14/02/2016,17:00:00,19.49363,V ugm-3
14/02/2016,18:00:00,36.78694,V ugm-3
14/02/2016,19:00:00,50.46418,V ugm-3
14/02/2016,20:00:00,43.8608,V ugm-3
14/02/2016,21:00:00,34.79507,V ugm-3
14/02/2016,22:00:00,25.15368,V ugm-3
14/02/2016,23:00:00,20.22756,V ugm-3
14/02/2016,24:00:00,19.0222,V ugm-3
15/02/2016,01:00:00,17.02508,V ugm-3
15/02/2016,02:00:00,22.13974,V ugm-3
15/02/2016,03:00:00,16.07887,V ugm-3
15/02/2016,04:00:00,15.50081,V ugm-3
15/02/2016,05:00:00,13.45205,V ugm-3
15/02/2016,06:00:00,14.76546,V ugm-3
15/02/2016,07:00:00,27.27129,V ugm-3
15/02/2016,08:00:00,37.25502,V ugm-3
15/02/2016,09:00:00,58.79838,V ugm-3
15/02/2016,10:00:00,36.0468,V ugm-3
15/02/2016,11:00:00,18.2333,V ugm-3
15/02/2016,12:00:00,17.49794,V ugm-3
15/02/2016,13:00:00,19.23162,V ugm-3
15/02/2016,14:00:00,25.74751,V ugm-3
15/02/2016,15:00:00,22.69994,V ugm-3
15/02/2016,16:00:00,26.43075,V ugm-3
15/02/2016,17:00:00,33.26172,V ugm-3
15/02/2016,18:00:00,65.57723,V ugm-3
15/02/2016,19:00:00,98.1036,V ugm-3
15/02/2016,20:00:00,129.78894,V ugm-3
15/02/2016,21:00:00,127.52885,V ugm-3
15/02/2016,22:00:00,224.63412,V ugm-3
15/02/2016,23:00:00,251.43255,V ugm-3
15/02/2016,24:00:00,366.82276,V ugm-3
16/02/2016,01:00:00,447.29741,V ugm-3
16/02/2016,02:00:00,409.22081,V ugm-3
16/02/2016,03:00:00,332.57514,V ugm-3
16/02/2016,04:00:00,195.26721,V ugm-3
16/02/2016,05:00:00,133.25152,V ugm-3
